2024-02-27 11:34:48, Temperature: 25.0, Humidity: 38.1
2024-02-27 11:49:30, Temperature: 24.9, Humidity: 39.5
2024-02-27 11:49:32, Temperature: 25.0, Humidity: 39.5
2024-02-27 11:49:34, Temperature: 25.0, Humidity: 39.5
2024-02-27 11:49:36, Temperature: 24.9, Humidity: 39.6
2024-02-27 11:49:38, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:49:41, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:49:43, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:49:45, Temperature: 24.9, Humidity: 39.7
2024-02-27 11:49:47, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:49:49, Temperature: 25.0, Humidity: 39.8
2024-02-27 11:49:51, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:49:53, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:49:55, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:49:57, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:49:59, Temperature: 25.0, Humidity: 39.9
2024-02-27 11:50:01, Temperature: 25.0, Humidity: 39.8
2024-02-27 11:50:03, Temperature: 25.0, Humidity: 39.8
2024-02-27 11:50:05, Temperature: 25.0, Humidity: 39.8
2024-02-27 11:50:07, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:09, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:11, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:14, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:16, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:18, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:20, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:22, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:24, Temperature: 25.0, Humidity: 39.7
2024-02-27 11:50:26, Temperature: 25.0, Humidity: 39.8
2024-02-27 11:50:28, Temperature: 25.0, Humidity: 39.9
2024-02-27 11:50:30, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:50:32, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:50:34, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:50:36, Temperature: 25.0, Humidity: 40.1
2024-02-27 11:50:38, Temperature: 25.0, Humidity: 40.0
2024-02-27 11:50:40, Temperature: 25.0, Humidity: 40.1
2024-02-27 11:50:43, Temperature: 25.0, Humidity: 40.1
2024-02-27 11:50:45, Temperature: 25.0, Humidity: 40.1
2024-02-27 11:50:47, Temperature: 25.0, Humidity: 40.2
2024-02-27 11:50:49, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:50:51, Temperature: 25.0, Humidity: 40.4
2024-02-27 11:50:53, Temperature: 25.0, Humidity: 40.5
2024-02-27 11:50:55, Temperature: 25.0, Humidity: 40.5
2024-02-27 11:50:57, Temperature: 25.0, Humidity: 40.5
2024-02-27 11:50:59, Temperature: 25.0, Humidity: 40.4
2024-02-27 11:51:01, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:03, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:05, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:07, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:10, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:12, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:14, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:16, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:18, Temperature: 25.0, Humidity: 40.3
2024-02-27 11:51:20, Temperature: 25.0, Humidity: 40.4
2024-02-27 11:51:22, Temperature: 25.0, Humidity: 40.4
2024-02-27 11:51:24, Temperature: 25.0, Humidity: 40.4
2024-02-27 11:51:26, Temperature: 25.0, Humidity: 40.6
2024-02-27 11:51:28, Temperature: 25.0, Humidity: 40.7
2024-02-27 11:51:30, Temperature: 25.0, Humidity: 40.8
2024-02-27 11:51:32, Temperature: 25.0, Humidity: 40.8
2024-02-27 11:51:34, Temperature: 25.0, Humidity: 40.9
2024-02-27 11:51:36, Temperature: 25.0, Humidity: 40.9
2024-02-27 11:51:38, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:51:40, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:51:43, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:51:45, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:51:47, Temperature: 25.0, Humidity: 41.2
2024-02-27 11:51:49, Temperature: 25.0, Humidity: 41.2
2024-02-27 11:51:51, Temperature: 25.0, Humidity: 41.2
2024-02-27 11:51:53, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:51:55, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:51:57, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:51:59, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:52:01, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:52:03, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:52:05, Temperature: 25.0, Humidity: 41.0
2024-02-27 11:52:07, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:52:09, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:52:11, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:52:13, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:52:16, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:52:18, Temperature: 25.0, Humidity: 41.1
2024-02-27 11:52:20, Temperature: 25.0, Humidity: 41.2
2024-02-27 11:52:22, Temperature: 25.0, Humidity: 41.2
2024-02-27 11:52:24, Temperature: 25.0, Humidity: 41.2
2024-02-27 11:52:26, Temperature: 25.0, Humidity: 41.3
2024-02-27 11:52:28, Temperature: 25.0, Humidity: 41.3
2024-02-27 11:52:30, Temperature: 25.0, Humidity: 41.4
2024-02-27 11:52:32, Temperature: 25.0, Humidity: 41.4
2024-02-27 11:52:35, Temperature: 25.0, Humidity: 41.4
2024-02-27 11:52:37, Temperature: 25.0, Humidity: 41.4
2024-02-27 11:52:39, Temperature: 25.0, Humidity: 41.4
2024-02-27 11:52:41, Temperature: 25.0, Humidity: 41.6
2024-02-27 11:52:43, Temperature: 25.0, Humidity: 41.6
2024-02-27 11:52:45, Temperature: 25.0, Humidity: 41.6
2024-02-27 11:52:47, Temperature: 25.0, Humidity: 41.7
2024-02-27 11:52:49, Temperature: 25.0, Humidity: 41.7
2024-02-27 11:52:51, Temperature: 25.0, Humidity: 41.7
2024-02-27 11:52:53, Temperature: 25.0, Humidity: 41.7
2024-02-27 11:52:55, Temperature: 25.0, Humidity: 41.8
2024-02-27 11:52:57, Temperature: 25.0, Humidity: 42.0
2024-02-27 11:52:59, Temperature: 25.0, Humidity: 42.1
2024-02-27 11:53:01, Temperature: 25.0, Humidity: 42.2
2024-02-27 11:53:03, Temperature: 25.0, Humidity: 42.3
2024-02-27 11:53:06, Temperature: 25.0, Humidity: 42.5
2024-02-27 11:53:08, Temperature: 25.0, Humidity: 42.5
2024-02-27 11:53:10, Temperature: 25.0, Humidity: 42.6
2024-02-27 11:53:12, Temperature: 25.0, Humidity: 42.7
2024-02-27 11:53:14, Temperature: 25.0, Humidity: 42.8
2024-02-27 11:53:16, Temperature: 25.0, Humidity: 42.9
2024-02-27 11:53:18, Temperature: 25.0, Humidity: 43.0
2024-02-27 11:53:20, Temperature: 25.0, Humidity: 43.0
2024-02-27 11:53:22, Temperature: 25.0, Humidity: 43.1
2024-02-27 11:53:24, Temperature: 25.0, Humidity: 43.2
2024-02-27 11:53:26, Temperature: 25.0, Humidity: 43.2
2024-02-27 11:53:28, Temperature: 25.0, Humidity: 43.3
2024-02-27 11:53:30, Temperature: 25.0, Humidity: 43.3
2024-02-27 11:53:32, Temperature: 25.0, Humidity: 43.3
2024-02-27 11:53:34, Temperature: 25.0, Humidity: 43.3
2024-02-27 11:53:36, Temperature: 25.0, Humidity: 43.4
2024-02-27 11:53:38, Temperature: 25.0, Humidity: 43.4
2024-02-27 11:53:40, Temperature: 25.0, Humidity: 43.5
2024-02-27 11:53:43, Temperature: 25.0, Humidity: 43.5
2024-02-27 11:53:45, Temperature: 25.0, Humidity: 43.5
2024-02-27 11:53:47, Temperature: 25.0, Humidity: 43.5
2024-02-27 11:53:49, Temperature: 25.0, Humidity: 43.5
2024-02-27 11:53:51, Temperature: 25.0, Humidity: 43.6
2024-02-27 11:53:53, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:53:55, Temperature: 25.0, Humidity: 43.8
2024-02-27 11:53:57, Temperature: 25.0, Humidity: 43.8
2024-02-27 11:53:59, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:01, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:03, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:05, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:08, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:10, Temperature: 25.0, Humidity: 43.6
2024-02-27 11:54:12, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:14, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:16, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:18, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:20, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:22, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:24, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:26, Temperature: 25.0, Humidity: 43.7
2024-02-27 11:54:28, Temperature: 25.0, Humidity: 43.8
2024-02-27 11:54:30, Temperature: 25.0, Humidity: 43.8
2024-02-27 11:54:32, Temperature: 25.0, Humidity: 43.9
2024-02-27 11:54:34, Temperature: 25.0, Humidity: 43.8
2024-02-27 11:54:36, Temperature: 25.0, Humidity: 43.9
2024-02-27 11:54:39, Temperature: 25.0, Humidity: 43.9
2024-02-27 11:54:41, Temperature: 25.0, Humidity: 44.0
2024-02-27 11:54:43, Temperature: 25.0, Humidity: 44.0
2024-02-27 11:54:45, Temperature: 25.0, Humidity: 44.0
2024-02-27 11:54:47, Temperature: 25.0, Humidity: 44.1
2024-02-27 11:54:49, Temperature: 25.0, Humidity: 44.1
2024-02-27 11:54:51, Temperature: 25.0, Humidity: 44.1
2024-02-27 11:54:53, Temperature: 25.0, Humidity: 44.1
2024-02-27 11:54:55, Temperature: 25.0, Humidity: 44.1
2024-02-27 11:54:57, Temperature: 25.0, Humidity: 44.1
2024-02-27 11:54:59, Temperature: 25.1, Humidity: 44.0
2024-02-27 11:55:01, Temperature: 25.1, Humidity: 44.1
2024-02-27 11:55:03, Temperature: 25.1, Humidity: 44.1
2024-02-27 11:55:05, Temperature: 25.0, Humidity: 44.2
2024-02-27 11:55:07, Temperature: 25.0, Humidity: 44.3
2024-02-27 11:55:09, Temperature: 25.0, Humidity: 44.3
2024-02-27 11:55:11, Temperature: 25.0, Humidity: 44.2
2024-02-27 11:55:14, Temperature: 25.1, Humidity: 44.2
2024-02-27 11:55:16, Temperature: 25.1, Humidity: 44.2
2024-02-27 11:55:18, Temperature: 25.0, Humidity: 44.2
2024-02-27 11:55:20, Temperature: 25.1, Humidity: 44.3
2024-02-27 11:55:22, Temperature: 25.1, Humidity: 44.4
2024-02-27 11:55:24, Temperature: 25.1, Humidity: 44.5
2024-02-27 11:55:26, Temperature: 25.1, Humidity: 44.5
2024-02-27 11:55:28, Temperature: 25.0, Humidity: 44.5
2024-02-27 11:55:30, Temperature: 25.1, Humidity: 44.5
2024-02-27 11:55:32, Temperature: 25.1, Humidity: 44.5
2024-02-27 11:55:34, Temperature: 25.1, Humidity: 44.5
2024-02-27 11:55:36, Temperature: 25.1, Humidity: 44.5
2024-02-27 11:55:39, Temperature: 25.1, Humidity: 44.7
2024-02-27 11:55:41, Temperature: 25.1, Humidity: 44.8
2024-02-27 11:55:43, Temperature: 25.1, Humidity: 44.8
2024-02-27 11:55:45, Temperature: 25.1, Humidity: 44.9
2024-02-27 11:55:47, Temperature: 25.1, Humidity: 44.9
2024-02-27 11:55:49, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:55:51, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:55:53, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:55:55, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:55:57, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:55:59, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:01, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:04, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:06, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:08, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:10, Temperature: 25.2, Humidity: 45.0
2024-02-27 11:56:12, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:14, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:16, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:18, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:20, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:22, Temperature: 25.2, Humidity: 45.0
2024-02-27 11:56:24, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:26, Temperature: 25.1, Humidity: 45.0
2024-02-27 11:56:28, Temperature: 25.2, Humidity: 45.1
2024-02-27 11:56:30, Temperature: 25.1, Humidity: 45.1
2024-02-27 11:56:32, Temperature: 25.2, Humidity: 45.1
2024-02-27 11:56:34, Temperature: 25.1, Humidity: 45.1
2024-02-27 11:56:36, Temperature: 25.1, Humidity: 45.1
2024-02-27 11:56:38, Temperature: 25.2, Humidity: 45.2
2024-02-27 11:56:40, Temperature: 25.2, Humidity: 45.3
2024-02-27 11:56:43, Temperature: 25.2, Humidity: 45.4
2024-02-27 11:56:45, Temperature: 25.1, Humidity: 45.5
2024-02-27 11:56:47, Temperature: 25.2, Humidity: 45.5
2024-02-27 11:56:49, Temperature: 25.2, Humidity: 45.5
2024-02-27 11:56:51, Temperature: 25.2, Humidity: 45.5
2024-02-27 11:56:53, Temperature: 25.2, Humidity: 45.6
2024-02-27 11:56:55, Temperature: 25.2, Humidity: 45.7
2024-02-27 11:56:57, Temperature: 25.2, Humidity: 45.8
2024-02-27 11:56:59, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:01, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:03, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:05, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:07, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:09, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:11, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:13, Temperature: 25.2, Humidity: 45.8
2024-02-27 11:57:16, Temperature: 25.2, Humidity: 45.8
2024-02-27 11:57:18, Temperature: 25.2, Humidity: 45.8
2024-02-27 11:57:20, Temperature: 25.2, Humidity: 45.8
2024-02-27 11:57:22, Temperature: 25.2, Humidity: 45.7
2024-02-27 11:57:24, Temperature: 25.2, Humidity: 45.7
2024-02-27 11:57:26, Temperature: 25.2, Humidity: 45.7
2024-02-27 11:57:28, Temperature: 25.2, Humidity: 45.8
2024-02-27 11:57:30, Temperature: 25.2, Humidity: 45.8
2024-02-27 11:57:32, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:34, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:36, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:38, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:40, Temperature: 25.2, Humidity: 45.9
2024-02-27 11:57:42, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:44, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:46, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:48, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:51, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:53, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:55, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:57, Temperature: 25.2, Humidity: 46.0
2024-02-27 11:57:59, Temperature: 25.2, Humidity: 46.1
2024-02-27 11:58:01, Temperature: 25.2, Humidity: 46.2
2024-02-27 11:58:03, Temperature: 25.2, Humidity: 46.3
2024-02-27 11:58:05, Temperature: 25.2, Humidity: 46.4
2024-02-27 11:58:07, Temperature: 25.2, Humidity: 46.5
2024-02-27 11:58:09, Temperature: 25.2, Humidity: 46.6
2024-02-27 11:58:11, Temperature: 25.2, Humidity: 46.6
2024-02-27 11:58:13, Temperature: 25.2, Humidity: 46.6
2024-02-27 11:58:15, Temperature: 25.2, Humidity: 46.6
2024-02-27 11:58:17, Temperature: 25.2, Humidity: 46.6
2024-02-27 11:58:20, Temperature: 25.2, Humidity: 46.7
2024-02-27 11:58:22, Temperature: 25.2, Humidity: 46.7
2024-02-27 11:58:24, Temperature: 25.2, Humidity: 46.7
2024-02-27 11:58:26, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:28, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:30, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:32, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:34, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:36, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:38, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:40, Temperature: 25.2, Humidity: 46.8
2024-02-27 11:58:42, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:44, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:47, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:49, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:51, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:53, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:55, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:57, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:58:59, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:59:01, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:59:03, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:59:05, Temperature: 25.2, Humidity: 46.9
2024-02-27 11:59:07, Temperature: 25.2, Humidity: 46.9
2024-02-27 12:01:00, Temperature: 23.0, Humidity: 51.0
2024-02-27 12:01:02, Temperature: 23.5, Humidity: 50.7
2024-02-27 12:01:08, Temperature: 24.0, Humidity: 50.0
2024-02-27 12:01:23, Temperature: 25.4, Humidity: 50.7
2024-02-27 12:01:25, Temperature: 23.2, Humidity: 51.2
2024-02-27 12:01:27, Temperature: 25.4, Humidity: 50.7
2024-02-27 12:01:29, Temperature: 25.4, Humidity: 50.5
2024-02-27 12:01:31, Temperature: 25.4, Humidity: 50.2
2024-02-27 12:01:33, Temperature: 25.4, Humidity: 50.0
2024-02-27 12:01:35, Temperature: 25.4, Humidity: 49.9
2024-02-27 12:01:38, Temperature: 25.4, Humidity: 49.9
2024-02-27 12:01:40, Temperature: 25.4, Humidity: 50.0
2024-02-27 12:01:42, Temperature: 25.4, Humidity: 50.3
2024-02-27 12:01:44, Temperature: 25.4, Humidity: 50.4
2024-02-27 12:01:46, Temperature: 25.4, Humidity: 50.5
2024-02-27 12:01:48, Temperature: 25.4, Humidity: 50.5
2024-02-27 12:01:50, Temperature: 25.4, Humidity: 50.7
2024-02-27 12:01:52, Temperature: 25.4, Humidity: 51.0
2024-02-27 12:01:54, Temperature: 25.4, Humidity: 51.1
2024-02-27 12:01:56, Temperature: 25.4, Humidity: 51.0
2024-02-27 12:01:58, Temperature: 25.4, Humidity: 50.8
2024-02-27 12:02:00, Temperature: 25.4, Humidity: 50.6
2024-02-27 12:02:02, Temperature: 25.4, Humidity: 50.4
2024-02-27 12:02:04, Temperature: 25.4, Humidity: 50.4
2024-02-27 12:02:06, Temperature: 25.4, Humidity: 50.5
2024-02-27 12:02:08, Temperature: 25.4, Humidity: 50.6
2024-02-27 12:52:25, Temperature: 23.6, Humidity: 54.7
2024-02-27 12:52:30, Temperature: 23.8, Humidity: 46.5
2024-02-27 12:52:32, Temperature: 23.6, Humidity: 46.1
2024-02-27 12:52:34, Temperature: 20.3, Humidity: 45.3
2024-02-27 12:52:36, Temperature: 22.6, Humidity: 44.9
2024-02-27 12:52:38, Temperature: 23.1, Humidity: 44.5
2024-02-27 12:52:40, Temperature: 22.9, Humidity: 44.2
2024-02-27 12:52:42, Temperature: 10.7, Humidity: 43.5
2024-02-27 12:52:44, Temperature: 23.9, Humidity: 43.7
2024-02-27 12:52:46, Temperature: 23.6, Humidity: 43.5
2024-02-27 12:52:48, Temperature: 23.4, Humidity: 43.6
2024-02-27 12:52:51, Temperature: 23.8, Humidity: 43.3
2024-02-27 12:52:53, Temperature: 23.8, Humidity: 43.2
2024-02-27 12:52:55, Temperature: 23.7, Humidity: 43.1
2024-02-27 12:52:57, Temperature: 23.8, Humidity: 43.0
2024-02-27 12:52:59, Temperature: 22.4, Humidity: 43.1
2024-02-27 12:53:01, Temperature: 20.5, Humidity: 43.0
2024-02-27 12:53:06, Temperature: 23.8, Humidity: 43.1
2024-02-27 12:53:08, Temperature: 23.7, Humidity: 42.8
2024-02-27 12:53:10, Temperature: 23.8, Humidity: 42.7
2024-02-27 12:53:12, Temperature: 23.8, Humidity: 42.7
2024-02-27 12:53:15, Temperature: 23.8, Humidity: 42.7
2024-02-27 12:53:17, Temperature: 23.8, Humidity: 42.7
2024-02-27 12:53:19, Temperature: 23.8, Humidity: 42.7
2024-02-27 12:53:21, Temperature: 23.8, Humidity: 42.6
2024-02-27 12:53:23, Temperature: 23.8, Humidity: 42.6
2024-02-27 12:53:25, Temperature: 23.8, Humidity: 42.6
2024-02-27 12:53:27, Temperature: 23.8, Humidity: 42.6
2024-02-27 12:53:29, Temperature: 23.6, Humidity: 42.7
2024-02-27 12:53:31, Temperature: 23.8, Humidity: 42.6
2024-02-27 12:53:33, Temperature: 23.8, Humidity: 42.8
2024-02-27 12:53:35, Temperature: 23.8, Humidity: 42.7
2024-02-27 12:53:37, Temperature: 23.8, Humidity: 42.7
2024-02-27 12:54:23, Temperature: 14.0, Humidity: 41.9
2024-02-27 12:54:25, Temperature: 19.8, Humidity: 42.2
2024-02-27 12:54:27, Temperature: 17.4, Humidity: 42.4
2024-02-27 12:54:29, Temperature: 24.0, Humidity: 50.0
2024-02-27 12:54:31, Temperature: 23.9, Humidity: 42.5
2024-02-27 13:08:41, Temperature: 21.9, Humidity: 41.6
2024-02-27 13:08:43, Temperature: 22.0, Humidity: 41.5
2024-02-27 13:08:45, Temperature: 21.6, Humidity: 41.5
2024-02-27 13:08:47, Temperature: 21.5, Humidity: 41.4
2024-02-27 13:08:49, Temperature: 19.2, Humidity: 41.3
2024-02-27 13:08:51, Temperature: 20.5, Humidity: 41.4
2024-02-27 13:08:53, Temperature: 20.0, Humidity: 41.3
2024-02-27 13:08:55, Temperature: 21.7, Humidity: 41.3
2024-02-27 13:08:57, Temperature: 20.3, Humidity: 41.2
2024-02-27 13:08:59, Temperature: 22.2, Humidity: 41.3
2024-02-27 13:09:01, Temperature: 22.0, Humidity: 41.3
2024-02-27 13:09:03, Temperature: 22.5, Humidity: 41.4
2024-02-27 13:09:05, Temperature: 22.8, Humidity: 41.4
2024-02-27 13:09:07, Temperature: 21.1, Humidity: 41.4
2024-02-27 13:09:10, Temperature: 22.8, Humidity: 41.5
2024-02-27 13:09:12, Temperature: 22.8, Humidity: 41.5
2024-02-27 13:09:14, Temperature: 22.8, Humidity: 41.6
2024-02-27 13:09:16, Temperature: 21.7, Humidity: 41.5
2024-02-27 13:09:18, Temperature: 20.1, Humidity: 41.5
2024-02-27 13:09:20, Temperature: 20.6, Humidity: 41.4
2024-02-27 13:09:22, Temperature: 22.7, Humidity: 41.5
2024-02-27 13:09:24, Temperature: 22.8, Humidity: 41.4
2024-02-27 13:09:26, Temperature: 22.6, Humidity: 41.3
2024-02-27 13:09:28, Temperature: 22.8, Humidity: 41.3
2024-02-27 13:09:30, Temperature: 20.9, Humidity: 41.2
2024-02-27 13:09:32, Temperature: 21.4, Humidity: 41.2
2024-02-27 13:09:34, Temperature: 22.9, Humidity: 41.4
2024-02-27 13:09:37, Temperature: 23.0, Humidity: 41.5
2024-02-27 13:09:39, Temperature: 22.9, Humidity: 41.4
2024-02-27 13:09:41, Temperature: 21.3, Humidity: 41.4
2024-02-27 13:09:43, Temperature: 21.0, Humidity: 41.3
2024-02-27 13:09:45, Temperature: 23.4, Humidity: 41.2
2024-02-27 13:09:47, Temperature: 23.3, Humidity: 41.1
2024-02-27 13:09:49, Temperature: 23.0, Humidity: 41.1
2024-02-27 13:09:53, Temperature: 24.0, Humidity: 50.0
2024-02-27 13:09:55, Temperature: 23.2, Humidity: 41.2
2024-02-27 13:09:57, Temperature: 22.2, Humidity: 41.2
2024-02-27 13:10:00, Temperature: 22.6, Humidity: 41.2
2024-02-27 13:48:00, Temperature: 29.0, Humidity: 38.7
2024-02-27 13:48:02, Temperature: 28.6, Humidity: 48.9
2024-02-27 13:48:04, Temperature: 28.6, Humidity: 47.7
2024-02-27 13:48:06, Temperature: 28.6, Humidity: 45.5
2024-02-27 13:48:08, Temperature: 28.6, Humidity: 41.3
2024-02-27 13:48:10, Temperature: 28.6, Humidity: 38.6
2024-02-27 13:48:12, Temperature: 28.5, Humidity: 37.1
2024-02-27 13:48:15, Temperature: 28.5, Humidity: 36.3
2024-02-27 13:48:17, Temperature: 28.5, Humidity: 35.9
2024-02-27 13:48:19, Temperature: 28.5, Humidity: 35.7
2024-02-27 13:48:21, Temperature: 28.5, Humidity: 35.2
2024-02-27 13:48:23, Temperature: 28.5, Humidity: 35.1
2024-02-27 13:48:25, Temperature: 28.5, Humidity: 35.2
2024-02-27 13:48:27, Temperature: 28.5, Humidity: 35.1
